,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
306,GO_Biological_Process_2025,Negative Regulation of T Cell Activation (GO:0050868),1/51,0.1334012215016236,0.2198730230613079,0,0,7.234181818181818,14.57249236885636,SDC4
307,GO_Biological_Process_2025,Regulation of Autophagy (GO:0010506),2/230,0.135712163173817,0.2202947187452422,0,0,3.202729044834308,6.396551567100893,VPS26B;BCL2L1
308,GO_Biological_Process_2025,Regulation of Hydrolase Activity (GO:0051336),1/52,0.1358338977243391,0.2202947187452422,0,0,7.091978609625668,14.157876325735533,TBC1D10B
309,GO_Biological_Process_2025,Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630),1/52,0.1358338977243391,0.2202947187452422,0,0,7.091978609625668,14.157876325735533,BCL2L1
310,GO_Biological_Process_2025,"Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)",1/52,0.1358338977243391,0.2202947187452422,0,0,7.091978609625668,14.157876325735533,PTK2B
311,GO_Biological_Process_2025,Signal Transduction by P53 Class Mediator (GO:0072331),1/52,0.1358338977243391,0.2202947187452422,0,0,7.091978609625668,14.157876325735533,RBM38
312,GO_Biological_Process_2025,Regulation of Microtubule Polymerization (GO:0031113),1/53,0.1382598666864779,0.2220936271217709,0,0,6.955244755244755,13.761788274240036,STMN1
313,GO_Biological_Process_2025,Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279),1/53,0.1382598666864779,0.2220936271217709,0,0,6.955244755244755,13.761788274240036,PTK2B
314,GO_Biological_Process_2025,Cellular Response to Ionizing Radiation (GO:0071479),1/53,0.1382598666864779,0.2220936271217709,0,0,6.955244755244755,13.761788274240036,EEF1D
315,GO_Biological_Process_2025,Tight Junction Assembly (GO:0120192),1/54,0.1406791465136556,0.2238479501129238,0,0,6.823670668953688,13.383084716807277,CLDN5
316,GO_Biological_Process_2025,Apical Junction Assembly (GO:0043297),1/54,0.1406791465136556,0.2238479501129238,0,0,6.823670668953688,13.383084716807277,CLDN5
317,GO_Biological_Process_2025,mRNA Destabilization (GO:0061157),1/54,0.1406791465136556,0.2238479501129238,0,0,6.823670668953688,13.383084716807277,KHSRP
318,GO_Biological_Process_2025,Regulation of Peptide Hormone Secretion (GO:0090276),1/55,0.143091755363307,0.2262638381682292,0,0,6.696969696969697,13.020711972689815,HADH
319,GO_Biological_Process_2025,Dicarboxylic Acid Metabolic Process (GO:0043648),1/55,0.143091755363307,0.2262638381682292,0,0,6.696969696969697,13.020711972689815,SHMT1
320,GO_Biological_Process_2025,Glucose Metabolic Process (GO:0006006),1/57,0.1478970321920577,0.2324096220160906,0,0,6.457142857142857,12.34114310075991,ENO2
321,GO_Biological_Process_2025,mRNA Stabilization (GO:0048255),1/57,0.1478970321920577,0.2324096220160906,0,0,6.457142857142857,12.34114310075991,RBM38
322,GO_Biological_Process_2025,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1/58,0.1502897361760713,0.2339895584772064,0,0,6.343540669856459,12.022216576873522,PTK2B
323,GO_Biological_Process_2025,Regulation of Calcium Ion Transport (GO:0051924),1/58,0.1502897361760713,0.2339895584772064,0,0,6.343540669856459,12.022216576873522,STIM1
324,GO_Biological_Process_2025,Sprouting Angiogenesis (GO:0002040),1/58,0.1502897361760713,0.2339895584772064,0,0,6.343540669856459,12.022216576873522,PTK2B
325,GO_Biological_Process_2025,Protein Homotetramerization (GO:0051289),1/59,0.1526758411244444,0.2353670194723884,0,0,6.233855799373041,11.716147287670386,SHMT1
326,GO_Biological_Process_2025,Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850),1/59,0.1526758411244444,0.2353670194723884,0,0,6.233855799373041,11.716147287670386,STMN1
327,GO_Biological_Process_2025,Regulation of Bone Mineralization (GO:0030500),1/59,0.1526758411244444,0.2353670194723884,0,0,6.233855799373041,11.716147287670386,PTK2B
328,GO_Biological_Process_2025,Positive Regulation of Programmed Cell Death (GO:0043068),2/248,0.1530350778782921,0.2353670194723884,0,0,2.965672990063234,5.566829527633305,BID;BCL2L1
329,GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243),1/60,0.1550553648708816,0.2356096535275259,0,0,6.12788906009245,11.422219957998047,BCL2L1
330,GO_Biological_Process_2025,Fatty Acid Catabolic Process (GO:0009062),1/60,0.1550553648708816,0.2356096535275259,0,0,6.12788906009245,11.422219957998047,HADH
331,GO_Biological_Process_2025,Protein Secretion (GO:0009306),1/60,0.1550553648708816,0.2356096535275259,0,0,6.12788906009245,11.422219957998047,PDIA4
332,GO_Biological_Process_2025,Response to Retinoic Acid (GO:0032526),1/60,0.1550553648708816,0.2356096535275259,0,0,6.12788906009245,11.422219957998047,PTK2B
333,GO_Biological_Process_2025,Mitotic Cytokinesis (GO:0000281),1/62,0.1597947400692171,0.2420842469312092,0,0,5.926378539493293,10.868179139830657,STMN1
334,GO_Biological_Process_2025,RNA Metabolic Process (GO:0016070),1/63,0.1621546270031827,0.2449260933242104,0,0,5.83049853372434,10.606871567934109,KHSRP
335,GO_Biological_Process_2025,Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,BID
336,GO_Biological_Process_2025,Positive Regulation of Organelle Assembly (GO:1902117),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,SDC4
337,GO_Biological_Process_2025,Glycerophospholipid Metabolic Process (GO:0006650),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,PGP
338,GO_Biological_Process_2025,Protein Targeting to Membrane (GO:0006612),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,SGTA
339,GO_Biological_Process_2025,Positive Regulation of T Cell Proliferation (GO:0042102),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,NCK2
340,GO_Biological_Process_2025,Positive Regulation of Cell Junction Assembly (GO:1901890),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,CLDN5
341,GO_Biological_Process_2025,Negative Regulation of Autophagy (GO:0010507),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,BCL2L1
342,GO_Biological_Process_2025,Regulation of Cell-Matrix Adhesion (GO:0001952),1/65,0.1668548880025707,0.2461474441087487,0,0,5.6477272727272725,10.112994282689028,PTK2B
343,GO_Biological_Process_2025,Regulation of Cell Population Proliferation (GO:0042127),4/769,0.1680161223997774,0.2471399939950214,0,0,1.9285067873303168,3.439868564932985,RBM38;CLDN5;NCK2;PTK2B
344,GO_Biological_Process_2025,Cell-Cell Junction Organization (GO:0045216),1/66,0.1691952972512301,0.2481531026351374,0,0,5.560559440559441,9.879455000733476,CLDN5
345,GO_Biological_Process_2025,Cell-Cell Junction Assembly (GO:0007043),1/67,0.1715292490995079,0.2508491330761591,0,0,5.47603305785124,9.654254375843076,CLDN5
346,GO_Biological_Process_2025,Ras Protein Signal Transduction (GO:0007265),1/68,0.1738567610280003,0.2535202336604271,0,0,5.394029850746269,9.436982152284866,GRAP2
347,GO_Biological_Process_2025,Amide Biosynthetic Process (GO:0043604),1/70,0.1784925347981618,0.2587886034609452,0,0,5.237154150197629,9.024708550028665,NANS
348,GO_Biological_Process_2025,Positive Regulation of Apoptotic Signaling Pathway (GO:2001235),1/70,0.1784925347981618,0.2587886034609452,0,0,5.237154150197629,9.024708550028665,BID
349,GO_Biological_Process_2025,Response to Ionizing Radiation (GO:0010212),1/71,0.1808008314285003,0.2613863448652033,0,0,5.1620779220779225,8.829007632526706,EEF1D
350,GO_Biological_Process_2025,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),2/277,0.1817759884694092,0.2620474363690059,0,0,2.649023569023569,4.516532688392544,PARVB;CD2AP
351,GO_Biological_Process_2025,Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237),1/72,0.1831027576288948,0.2632102140915364,0,0,5.089116517285532,8.639832636704401,BCL2L1
352,GO_Biological_Process_2025,Establishment of Protein Localization to Membrane (GO:0090150),1/73,0.1853983306798929,0.264227244505705,0,0,5.0181818181818185,8.456884033052678,BID
353,GO_Biological_Process_2025,Positive Regulation of Protein Transport (GO:0051222),1/73,0.1853983306798929,0.264227244505705,0,0,5.0181818181818185,8.456884033052678,CD2AP
354,GO_Biological_Process_2025,Positive Regulation of Cell-Substrate Adhesion (GO:0010811),1/73,0.1853983306798929,0.264227244505705,0,0,5.0181818181818185,8.456884033052678,PTK2B
355,GO_Biological_Process_2025,Negative Regulation of Cellular Process (GO:0048523),3/531,0.1858990099684406,0.264227244505705,0,0,2.08147512864494,3.502189536779382,RBM38;NCK2;PTK2B
356,GO_Biological_Process_2025,Negative Regulation of Apoptotic Signaling Pathway (GO:2001234),1/74,0.1876875677853095,0.2660221549001866,0,0,4.949190535491906,8.279879816628936,BCL2L1
357,GO_Biological_Process_2025,Positive Regulation of Secretion by Cell (GO:1903532),1/75,0.1899704861486738,0.2672445990052712,0,0,4.882063882063882,8.108554262113028,CD2AP
358,GO_Biological_Process_2025,Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/75,0.1899704861486738,0.2672445990052712,0,0,4.882063882063882,8.108554262113028,TBC1D10B
359,GO_Biological_Process_2025,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),1/76,0.1922471028417366,0.2672445990052712,0,0,4.816727272727273,7.942656787655047,CLDN5
360,GO_Biological_Process_2025,Positive Regulation of Protein Secretion (GO:0050714),1/76,0.1922471028417366,0.2672445990052712,0,0,4.816727272727273,7.942656787655047,CD2AP
361,GO_Biological_Process_2025,Negative Regulation of Supramolecular Fiber Organization (GO:1902904),1/76,0.1922471028417366,0.2672445990052712,0,0,4.816727272727273,7.942656787655047,STMN1
362,GO_Biological_Process_2025,Protein Deubiquitination (GO:0016579),1/76,0.1922471028417366,0.2672445990052712,0,0,4.816727272727273,7.942656787655047,UCHL3
363,GO_Biological_Process_2025,Regulation of Rho Protein Signal Transduction (GO:0035023),1/76,0.1922471028417366,0.2672445990052712,0,0,4.816727272727273,7.942656787655047,STMN1
364,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Proliferation (GO:0050671),1/77,0.1945174349528001,0.2696597865373065,0,0,4.75311004784689,7.781950904843825,NCK2
365,GO_Biological_Process_2025,Protein Modification Process (GO:0036211),3/545,0.1958376348197666,0.2707482055158522,0,0,2.02624799832904,3.303735270625892,FN3KRP;PTK2B;UCHL3
366,GO_Biological_Process_2025,Regulation of Protein Binding (GO:0043393),1/78,0.196781499561096,0.271311822283146,0,0,4.691145218417946,7.626213258084189,CLDN5
367,GO_Biological_Process_2025,Regulation of mRNA Stability (GO:0043488),1/80,0.2012908940694444,0.2746382571849202,0,0,4.571921749136939,7.328809688127374,KHSRP
368,GO_Biological_Process_2025,Negative Regulation of Intracellular Signal Transduction (GO:1902532),2/297,0.2020485331454002,0.2746382571849202,0,0,2.46691776522285,3.9452116921470672,CD2AP;BCL2L1
369,GO_Biological_Process_2025,Regulation of Cytokinesis (GO:0032465),1/81,0.2035362577951484,0.2746382571849202,0,0,4.514545454545455,7.18675510626097,BCL2L1
370,GO_Biological_Process_2025,Negative Regulation of Neuron Apoptotic Process (GO:0043524),1/81,0.2035362577951484,0.2746382571849202,0,0,4.514545454545455,7.18675510626097,PTK2B
371,GO_Biological_Process_2025,Positive Regulation of Organelle Organization (GO:0010638),1/81,0.2035362577951484,0.2746382571849202,0,0,4.514545454545455,7.18675510626097,BID
372,GO_Biological_Process_2025,Protein Modification by Small Protein Removal (GO:0070646),1/81,0.2035362577951484,0.2746382571849202,0,0,4.514545454545455,7.18675510626097,UCHL3
373,GO_Biological_Process_2025,Positive Regulation of JNK Cascade (GO:0046330),1/81,0.2035362577951484,0.2746382571849202,0,0,4.514545454545455,7.18675510626097,PTK2B
374,GO_Biological_Process_2025,Regulation of Catabolic Process (GO:0009894),1/81,0.2035362577951484,0.2746382571849202,0,0,4.514545454545455,7.18675510626097,PTK2B
375,GO_Biological_Process_2025,Negative Regulation of Blood Vessel Morphogenesis (GO:2000181),1/82,0.2057754216772677,0.2769211791720677,0,0,4.458585858585859,7.048889998462605,CLDN5
376,GO_Biological_Process_2025,Regulation of Cilium Assembly (GO:1902017),1/83,0.2080084025306114,0.2769796096854984,0,0,4.403991130820399,6.915044715619016,TBC1D10B
377,GO_Biological_Process_2025,Regulation of Protein Kinase Activity (GO:0045859),1/83,0.2080084025306114,0.2769796096854984,0,0,4.403991130820399,6.915044715619016,PTK2B
378,GO_Biological_Process_2025,Organophosphate Metabolic Process (GO:0019637),1/83,0.2080084025306114,0.2769796096854984,0,0,4.403991130820399,6.915044715619016,NUDT5
379,GO_Biological_Process_2025,Protein Tetramerization (GO:0051262),1/83,0.2080084025306114,0.2769796096854984,0,0,4.403991130820399,6.915044715619016,SHMT1
380,GO_Biological_Process_2025,Positive Regulation of Synaptic Transmission (GO:0050806),1/84,0.2102352170964855,0.2784791095571248,0,0,4.350711938663746,6.785058365980069,PTK2B
381,GO_Biological_Process_2025,Cytoskeleton-Dependent Cytokinesis (GO:0061640),1/84,0.2102352170964855,0.2784791095571248,0,0,4.350711938663746,6.785058365980069,STMN1
382,GO_Biological_Process_2025,Regulation of Cell Division (GO:0051302),1/85,0.2124558821232867,0.2806858390453867,0,0,4.298701298701299,6.658778265064262,BCL2L1
383,GO_Biological_Process_2025,Integrin-Mediated Signaling Pathway (GO:0007229),1/86,0.2146704142378106,0.2821382587125511,0,0,4.247914438502674,6.536059430207652,PTK2B
384,GO_Biological_Process_2025,Regulation of Organelle Assembly (GO:1902115),1/86,0.2146704142378106,0.2821382587125511,0,0,4.247914438502674,6.536059430207652,TBC1D10B
385,GO_Biological_Process_2025,Cellular Response to Tumor Necrosis Factor (GO:0071356),1/87,0.2168788300705287,0.2835167775597429,0,0,4.19830866807611,6.416764106745808,PTK2B
386,GO_Biological_Process_2025,Positive Regulation of Apoptotic Process (GO:0043065),2/313,0.2184560790321328,0.2835167775597429,0,0,2.338096939383113,3.556643613233149,BID;BCL2L1
387,GO_Biological_Process_2025,Regulation of Endothelial Cell Migration (GO:0010594),1/88,0.2190811462961649,0.2835167775597429,0,0,4.149843260188088,6.300761329957106,PTK2B
388,GO_Biological_Process_2025,Positive Regulation of Protein Kinase Activity (GO:0045860),1/88,0.2190811462961649,0.2835167775597429,0,0,4.149843260188088,6.300761329957106,PTK2B
389,GO_Biological_Process_2025,Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),1/88,0.2190811462961649,0.2835167775597429,0,0,4.149843260188088,6.300761329957106,SGTA
390,GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Migration (GO:0010595),1/88,0.2190811462961649,0.2835167775597429,0,0,4.149843260188088,6.300761329957106,PTK2B
391,GO_Biological_Process_2025,Cellular Response to Hormone Stimulus (GO:0032870),1/89,0.2212773793367176,0.2856284539397426,0,0,4.102479338842975,6.1879265243989305,SERPINB9
392,GO_Biological_Process_2025,Regulation of Protein Localization to Plasma Membrane (GO:1903076),1/90,0.2234675457757763,0.2869913151333573,0,0,4.056179775280899,6.078141118146931,BCL2L1
393,GO_Biological_Process_2025,Mitotic Spindle Organization (GO:0007052),1/90,0.2234675457757763,0.2869913151333573,0,0,4.056179775280899,6.078141118146931,STMN1
394,GO_Biological_Process_2025,ERAD Pathway (GO:0036503),1/91,0.225651662036551,0.2890626354189742,0,0,4.010909090909091,5.971292197329055,SGTA
395,GO_Biological_Process_2025,RNA Splicing (GO:0008380),1/92,0.2278297445070806,0.2911157846479363,0,0,3.966633366633367,5.867272176277879,KHSRP
396,GO_Biological_Process_2025,Regulation of Insulin Secretion (GO:0050796),1/93,0.2300018095919523,0.2924143609385123,0,0,3.923320158102767,5.765978491469503,HADH
397,GO_Biological_Process_2025,Negative Regulation of Angiogenesis (GO:0016525),1/93,0.2300018095919523,0.2924143609385123,0,0,3.923320158102767,5.765978491469503,CLDN5
398,GO_Biological_Process_2025,Intracellular Protein Transport (GO:0006886),2/326,0.2318773489056712,0.2936923600851482,0,0,2.242798353909465,3.27795456795507,ARF3;VPS26B
399,GO_Biological_Process_2025,Lipid Biosynthetic Process (GO:0008610),1/94,0.2321678735850974,0.2936923600851482,0,0,3.8809384164222873,5.667313319073533,PCYT2
400,GO_Biological_Process_2025,Response to Calcium Ion (GO:0051592),1/95,0.2343279528057446,0.2956856461838075,0,0,3.839458413926499,5.571183306864933,STIM1
401,GO_Biological_Process_2025,Regulation of Actin Filament-Based Process (GO:0032970),1/96,0.2364820634449505,0.2976615027441417,0,0,3.798851674641148,5.477499328550885,PTK2B
402,GO_Biological_Process_2025,Muscle Contraction (GO:0006936),1/97,0.2386302217266078,0.2996200798850213,0,0,3.759090909090909,5.3861762490209815,SNTB1
403,GO_Biological_Process_2025,Positive Regulation of Hydrolase Activity (GO:0051345),1/98,0.2407724437654913,0.3000760013431985,0,0,3.720149953139644,5.297132709549115,RGS10
404,GO_Biological_Process_2025,Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800),1/98,0.2407724437654913,0.3000760013431985,0,0,3.720149953139644,5.297132709549115,SGTA
405,GO_Biological_Process_2025,Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560),1/98,0.2407724437654913,0.3000760013431985,0,0,3.720149953139644,5.297132709549115,CLDN5
406,GO_Biological_Process_2025,Positive Regulation of Cold-Induced Thermogenesis (GO:0120162),1/99,0.2429087456960643,0.3019946568113232,0,0,3.682003710575139,5.210290922491977,HADH
407,GO_Biological_Process_2025,Cell Junction Assembly (GO:0034329),1/101,0.2471636534001194,0.305781928167385,0,0,3.608,5.042918187347312,CLDN5
408,GO_Biological_Process_2025,Cytoplasmic Translation (GO:0002181),1/101,0.2471636534001194,0.305781928167385,0,0,3.608,5.042918187347312,EEF1D
409,GO_Biological_Process_2025,Negative Regulation of Translation (GO:0017148),1/102,0.2492822911987013,0.3076508276744948,0,0,3.572097209720972,4.96224786993517,SHMT1
410,GO_Biological_Process_2025,Regulation of RNA Splicing (GO:0043484),1/104,0.2535020143517894,0.311339852577683,0,0,3.5023830538393645,4.8066127481676375,RBM38
411,GO_Biological_Process_2025,Regulation of Actin Cytoskeleton Organization (GO:0032956),1/104,0.2535020143517894,0.311339852577683,0,0,3.5023830538393645,4.8066127481676375,PTK2B
412,GO_Biological_Process_2025,Positive Regulation of Protein-Containing Complex Assembly (GO:0031334),1/105,0.2556031314183557,0.3124038272891015,0,0,3.4685314685314683,4.73152542260774,BID
413,GO_Biological_Process_2025,Calcium Ion Homeostasis (GO:0055074),1/105,0.2556031314183557,0.3124038272891015,0,0,3.4685314685314683,4.73152542260774,STIM1
414,GO_Biological_Process_2025,Regulation of Macroautophagy (GO:0016241),1/106,0.2576984399548785,0.3142058087160688,0,0,3.435324675324676,4.658180762204601,VPS26B
415,GO_Biological_Process_2025,Protein Catabolic Process (GO:0030163),1/107,0.2597879556852913,0.3159920807133591,0,0,3.4027444253859347,4.586523603874456,UCHL3
416,GO_Biological_Process_2025,Positive Regulation of Vasculature Development (GO:1904018),1/109,0.2639496715600547,0.3202842537395388,0,0,3.33939393939394,4.448062148205153,STIM1
417,GO_Biological_Process_2025,Glycerophospholipid Biosynthetic Process (GO:0046474),1/110,0.2660219030789233,0.3214519730823222,0,0,3.3085904920767306,4.381158211780202,PCYT2
418,GO_Biological_Process_2025,Negative Regulation of Developmental Process (GO:0051093),1/111,0.2680884044283398,0.3214519730823222,0,0,3.2783471074380164,4.315742301372424,VAT1
419,GO_Biological_Process_2025,Positive Regulation of GTPase Activity (GO:0043547),1/111,0.2680884044283398,0.3214519730823222,0,0,3.2783471074380164,4.315742301372424,RGS10
420,GO_Biological_Process_2025,Positive Regulation of T Cell Activation (GO:0050870),1/111,0.2680884044283398,0.3214519730823222,0,0,3.2783471074380164,4.315742301372424,NCK2
421,GO_Biological_Process_2025,Positive Regulation of Cellular Component Organization (GO:0051130),1/111,0.2680884044283398,0.3214519730823222,0,0,3.2783471074380164,4.315742301372424,BID
422,GO_Biological_Process_2025,Endoplasmic Reticulum to Golgi Vesicle-Mediated Transport (GO:0006888),1/112,0.2701491911942356,0.3231571885207641,0,0,3.2486486486486488,4.251769343128155,YKT6
423,GO_Biological_Process_2025,Negative Regulation of Gene Expression (GO:0010629),2/364,0.2713586016059643,0.3238383311618347,0,0,2.003478616738285,2.6131653681330964,CLDN5;SHMT1
424,GO_Biological_Process_2025,Regulation of Primary Metabolic Process (GO:0080090),1/113,0.2722042788890942,0.3240832120420746,0,0,3.2194805194805194,4.189196001608424,RBM38
425,GO_Biological_Process_2025,Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091),1/114,0.2742536829589655,0.3249938257078139,0,0,3.1908286403861625,4.127980598295352,CLDN5
426,GO_Biological_Process_2025,T Cell Activation (GO:0042110),1/114,0.2742536829589655,0.3249938257078139,0,0,3.1908286403861625,4.127980598295352,NCK2
427,GO_Biological_Process_2025,Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/115,0.2762974189144523,0.3251313813272392,0,0,3.1626794258373208,4.068083033166656,BCL2L1
428,GO_Biological_Process_2025,Regulation of JNK Cascade (GO:0046328),1/115,0.2762974189144523,0.3251313813272392,0,0,3.1626794258373208,4.068083033166656,PTK2B
429,GO_Biological_Process_2025,Positive Regulation of Cell Projection Organization (GO:0031346),1/115,0.2762974189144523,0.3251313813272392,0,0,3.1626794258373208,4.068083033166656,PTK2B
430,GO_Biological_Process_2025,Protein Localization (GO:0008104),2/371,0.2786447835565716,0.3271328549411259,0,0,1.9647696476964769,2.5106170109163823,ARF3;VPS26B
431,GO_Biological_Process_2025,Cytoskeleton Organization (GO:0007010),1/117,0.2803679477542337,0.3283939388047274,0,0,3.107836990595611,3.952088490234096,PTK2B
432,GO_Biological_Process_2025,Cellular Response to Oxygen-Containing Compound (GO:1901701),2/384,0.2921667682903074,0.3414235213738927,0,0,1.8966453364359124,2.3336902989582677,SHMT1;PTK2B
433,GO_Biological_Process_2025,Positive Regulation of Transcription by RNA Polymerase II (GO:0045944),4/983,0.2959446768112624,0.3450414895541446,0,0,1.4901390744087373,1.814367624339224,EEF1D;FHOD1;PCBP1;NCK2
434,GO_Biological_Process_2025,Regulation of Protein-Containing Complex Assembly (GO:0043254),1/126,0.2984087879125535,0.3455259649513778,0,0,2.882763636363636,3.486100008087974,BID
435,GO_Biological_Process_2025,Calcium Ion Transport (GO:0006816),1/126,0.2984087879125535,0.3455259649513778,0,0,2.882763636363636,3.486100008087974,STIM1
436,GO_Biological_Process_2025,Positive Regulation of Angiogenesis (GO:0045766),1/126,0.2984087879125535,0.3455259649513778,0,0,2.882763636363636,3.486100008087974,STIM1
437,GO_Biological_Process_2025,Regulation of Neuron Apoptotic Process (GO:0043523),1/129,0.3043231096576998,0.3515696198328679,0,0,2.8147727272727274,3.348637388376172,PTK2B
438,GO_Biological_Process_2025,Regulation of Protein Phosphorylation (GO:0001932),1/137,0.3198562854078268,0.3686726205384063,0,0,2.648128342245989,3.018557782468822,MOB1B
439,GO_Biological_Process_2025,Regulation of Cytoskeleton Organization (GO:0051493),1/139,0.3236860444787776,0.3713948718962845,0,0,2.609486166007905,2.943451419101904,PTK2B
440,GO_Biological_Process_2025,Negative Regulation of Cell Motility (GO:2000146),1/139,0.3236860444787776,0.3713948718962845,0,0,2.609486166007905,2.943451419101904,CLDN5
441,GO_Biological_Process_2025,Intracellular Calcium Ion Homeostasis (GO:0006874),1/140,0.3255929736406137,0.3718962633457123,0,0,2.590582079790713,2.906910868207983,STIM1
442,GO_Biological_Process_2025,Protein Autophosphorylation (GO:0046777),1/140,0.3255929736406137,0.3718962633457123,0,0,2.590582079790713,2.906910868207983,PTK2B
443,GO_Biological_Process_2025,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),1/141,0.3274946217748376,0.373225852743396,0,0,2.571948051948052,2.8710235490166927,STMN1
444,GO_Biological_Process_2025,Regulation of Cell Adhesion (GO:0030155),1/142,0.3293910032845723,0.3745434778921204,0,0,2.55357833655706,2.8357737015351168,PTK2B
445,GO_Biological_Process_2025,DNA Damage Response (GO:0006974),2/421,0.3304590503777119,0.374915424867987,0,0,1.7258905683726686,1.9110312151114064,BID;BCL2L1
446,GO_Biological_Process_2025,Protein Homooligomerization (GO:0051260),1/143,0.331282132457887,0.3750084094489728,0,0,2.5354673495518565,2.8011460491745943,SHMT1
447,GO_Biological_Process_2025,Negative Regulation of Protein Metabolic Process (GO:0051248),1/146,0.3369241484930699,0.3796962564309429,0,0,2.4826332288401254,2.70085036544334,SHMT1
448,GO_Biological_Process_2025,Regulation of Cell Cycle Process (GO:0010564),1/146,0.3369241484930699,0.3796962564309429,0,0,2.4826332288401254,2.70085036544334,BCL2L1
449,GO_Biological_Process_2025,Positive Regulation of Metabolic Process (GO:0009893),1/147,0.3387944107331354,0.3809554929577033,0,0,2.465504358655044,2.6685677690382628,HADH
450,GO_Biological_Process_2025,Regulation of Cold-Induced Thermogenesis (GO:0120161),1/148,0.3406594916749508,0.3822033321231156,0,0,2.44860853432282,2.636837623653249,HADH
451,GO_Biological_Process_2025,Phosphate-Containing Compound Metabolic Process (GO:0006796),1/150,0.3443741659287117,0.3855162123007259,0,0,2.4154972544234288,2.574984134771403,NUDT5
452,GO_Biological_Process_2025,Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374),1/153,0.3499076687340468,0.3908460935528205,0,0,2.367464114832536,2.486040834697691,PTK2B
453,GO_Biological_Process_2025,Regulation of Small GTPase Mediated Signal Transduction (GO:0051056),1/157,0.3572143744855146,0.3981287962327542,0,0,2.3062937062937063,2.3741429959647897,CD2AP
454,GO_Biological_Process_2025,Neuron Development (GO:0048666),1/159,0.3608374198662127,0.4012829328622058,0,0,2.2768699654775606,2.3208768131182187,STMN1
455,GO_Biological_Process_2025,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),1/162,0.3662344121817574,0.4063916942192309,0,0,2.2341050254093733,2.244117569560288,PTK2B
456,GO_Biological_Process_2025,Cellular Response to Nitrogen Compound (GO:1901699),1/169,0.3786539400480311,0.4192535966396142,0,0,2.14025974025974,2.0784759590667927,SHMT1
457,GO_Biological_Process_2025,Positive Regulation of Protein Phosphorylation (GO:0001934),1/171,0.3821582579351044,0.4212899314055834,0,0,2.114866310160428,2.0343331916323386,PTK2B
458,GO_Biological_Process_2025,Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742),1/171,0.3821582579351044,0.4212899314055834,0,0,2.114866310160428,2.0343331916323386,CLDN5
459,GO_Biological_Process_2025,Regulation of Cell Migration (GO:0030334),2/479,0.3893046292025782,0.428235092122836,0,0,1.5115303983228512,1.425967398617346,CLDN5;PTK2B
460,GO_Biological_Process_2025,Positive Regulation of Cell Population Proliferation (GO:0008284),2/484,0.3942830557910022,0.4327705558139851,0,0,1.495466420777624,1.391809978189199,CLDN5;PTK2B
461,GO_Biological_Process_2025,Negative Regulation of Cell Migration (GO:0030336),1/184,0.4044678227429342,0.4429885677660708,0,0,1.963338301043219,1.777180637657367,CLDN5
462,GO_Biological_Process_2025,Small GTPase-mediated Signal Transduction (GO:0007264),1/188,0.4111717265659951,0.4493583016034417,0,0,1.9209528439474963,1.7072359397196215,GRAP2
463,GO_Biological_Process_2025,Macromolecule Biosynthetic Process (GO:0009059),1/189,0.4128360875798395,0.4502048713693938,0,0,1.9106382978723404,1.6903505811944235,EEF1D
